"CUSTOMERID","PHONE","FIRSTNAME","LASTNAME","ADDRESS","ZIPCODE","CITYID","BALANCEDUE"
421,"7198755887","Clara","Price","2330 Jackson Avenue","41075",2096,0
422,"8016917595","Stephen","Middleton","326 West Ridge Drive","84321",5363,0
423,"4136167284","Audrey","Carter","4837 N. Main Street","01002",2451,0
424,"7022036864","Dean","Mayhew","3304 Prince Street","41071",2127,-2280
427,"(702) 227-6883","Rodney","Petty","3817 Railroad Avenue","89501",3788,0
428,"4062976787","Jean","Shelton","821 Airport Road","53545",5738,0
429,"(606) 062-2630","Gayle","Livingston","3232 Southern Hills Court","77013",5907,0
430,"(606) 622-7362","Ruth","Lawrence","4327 Small Street","40356",2128,-0.03
431,"5028855594","Mildred","Mann","3753 Pleasant Valley Drive","41031",2081,0.01
433,"(706) 690-3005","Anna","Hale","9002 Dolhous Drive","30304",1368,0
435,"5022386945","Brian","Howard","4998 Bayshore Drive","42276",2138,0
438,"(704) 045-1225","Beth","Cunningham","6358 Glenview Drive","54701",5912,0
441,"(812) 285-5412","Gaylen","Driver","542 Front Street","47401",5865,0
442,"6016399944","Barry","Mason","2526 Edgewood Drive","04401",2672,0
444,"(406) 639-3889","Hoyt","Baker","4624 Cemetery Road","54305",5730,0
445,"6061266971","Dwight","Gossett","1399 Chestnut Street","40391",2151,0
446,"7027991437","Clinton","Humphrey","3333 Orange Cemetery Road","37066",4991,0
450,"2054711959","Lessie","Hicks","341 12th Avenue","40511",2112,0
451,"(412) 294-1543","Homer","Hammer","4723 Pleasant Ridge Road","15106",4764,0
452,"4067175531","Lena","Humphrey","5059 Southern Drive","55401",5860,-3186.39
453,"5029871411","Jesus","Phillips","1192 Chestnut Street","19010",5922,-3410
454,"(702) 241-1734","Warren","Fugate","9366 Pleasant Valley Drive","89114",5894,0
457,"(406) 671-3221","Carl","Ford","9469 Sequoia Lane","59101",5892,-2212
458,"4145711096","Joe","Hunton","1252 Hazelwood Drive","60204",1701,-2442.14
460,"4144601477","Gilbert","Groce","3392 Peterson Avenue","19010",5922,0
462,"6122695334","Taylor","Griffen","4558 Sunnyhill Trace","55101",3011,0
463,"6033345565","Vivian","Osborne","2274 Camino Circle","03101",3101,0.01
466,"3136152036","Etta","Hicks","8625 Austin Drive","54022",5783,-2332.97
468,"6176961575","Ruby","Freeman","7729 Mud River Valley Road","02116",2116,0
469,"7163018605","Archie","Gaines","7611 Mason Court","14240",3825,0
470,"6061815934","Herman","Hines","8576 Plainview Road","08401",3429,0
473,"3073811318","Becky","Johns","4621 River Street","82601",5840,0
474,"(502) 292-3244","Sandy","Bailey","314 Plainview Road","05401",5549,-3190
476,"(201) 111-3202","Brenda","Hester","4047 Green Acres Road","87101",3734,-3661.25
477,"(410) 012-9138","Gordon","Fowler","2538 Main Street","01720",2253,0
478,"4143501514","Luther","Fisher","5522 Club Circle","42301",5880,0
479,"8046018949","Daisy","Abbott","6461 Shoreside Drive","23232",5499,0.01
480,"9049311044","Sean","Garrison","6672 Flat Rock Road","22110",5521,0
482,"9019526965","Alvin","Hatcher","6668 Hazel Path","38101",5018,0
483,"6151054350","Cecil","Drake","181 Brookdale Road","41101",2149,0
484,"(606) 068-3267","Stan","Olson","822 Timber Trail","17325",4640,0
487,"8043727676","Anita","Glass","9370 Sherwood Lane","55401",5860,0
489,"(615) 595-5446","Shatika","McKinney","4903 Reservoir Drive","37130",5024,-0.03
491,"5022662404","Stephen","Mitchell","5283 Industrial Drive","40291",2090,0
492,"7158063211","Crystal","Kidd","9031 12th Avenue","54401",5916,0
495,"6013501007","Alan","Hathaway","1207 Woodvale Drive","98201",5669,-0.03
497,"8011042250","Lee","Turner","6127 Garden Street","84321",5363,0
498,"9077119831","Carol","Hughes","7281 Brown Street","99502",2,0
499,"7152464170","Ray","Gilbert","7459 Dolhous Drive","68847",3345,-3225.62
500,"6065394005","Jackie","Lewis","2150 Executive Park Drive","40965",2119,0
501,"5079287442","Jesse","Pruitt","7164 Dorcas Drive","55901",3005,-0.03
503,"9192472512","Everett","Lindsey","6388 Highland Court","53590",5794,0
504,"6152346323","Vicky","Runner","4743 Orange Cemetery Road","63166",3127,0
505,"6017708847","Debbie","Edmunds","626 Clearview Street","14302",3991,0
506,"7155622373","Christa","Vance","4743 N. Main Street","84401",5371,0.01
508,"5028571153","Nora","Alexander","6156 Creekwood Avenue","27611",3291,0
511,"3044824666","Danielle","Pearson","1825 Deer Park Lane","77013",5907,0
512,"6029419384","Laura","Pruitt","9090 Garden Street","85287",212,0
516,"3174269688","Todd","Wade","9525 Oak Street","41075",2096,-0.03
517,"9139826821","Alvie","Vincent","923 Williamsburg Drive","88220",3741,0
518,"4063998085","Jahala","Gillespie","2725 Gin Still Lane","92109",5858,0
521,"5012167264","Harold","Rainwaters","1726 Airport Road","80302",770,0.01
522,"5088106526","Pierre","Elliott","2103 Brookdale Road","41075",2096,0.02
525,"4144416610","Bud","Parker","3235 Oak Street","05641",5529,0
526,"2011925864","Becky","Rector","9873 Halltown Road","07015",3469,0
527,"6051525357","George","Pratt","3371 Mountain View Drive","40511",2112,0
528,"5027806962","Stan","Harris","3627 Johnson Drive","40342",2110,0
529,"9067465288","Cora","Sadler","8360 Brookdale Road","49930",5891,0
530,"8084081501","Lenny","Carter","8768 MacBeth Lane","96815",1494,-0.03
531,"7026914690","Donna","Dunn","6749 Stillhouse Road","89701",3774,0
532,"6066164269","Geneva","McFarland","8244 Bayshore Drive","40356",2128,-0.03
533,"6064512151","David","Downing","3444 Clearview Street","41011",2097,-0.03
534,"6067172752","Todd","Owens","2791 12th Avenue","40403",2073,0
535,"5201822984","Bart","King","977 Green Acres Road","85726",214,0
536,"9138662262","Cal","West","3942 Dixie Way","66110",2041,0
537,"2150402501","Lena","Rogers","1878 Sandy Valley Road","19104",4739,0
538,"6152228113","Etta","Collins","5226 Rocky Mound Road","37202",5025,0
539,"7191816014","Warren","Shannon","8678 Club Circle","80903",5870,0
540,"5079385617","Sandy","Owens","176 Brown Street","56007",2918,0
541,"5057628837","Etta","Garner","5910 Center Street","87101",3734,0
542,"8171730086","Gertrude","Jones","322 Gerogetown Drive","76101",5906,0
543,"8029396281","Colleen","Mason","5103 Whisper Woods Road","05641",5529,0
544,"5020816833","Hugh","Ball","8196 Meadow Lane","40601",2098,0.01
545,"2038683659","Reva","Madison","8790 Logan Street","06078",943,0
546,"6158201171","Melanie","Collins","8329 Elementary Drive","37202",5025,0
547,"6057066283","Wayne","Riddle","1502 Gin Still Lane","57101",4955,0
548,"9195468411","Reva","Gilbert","3252 Pebble Creek Drive","27514",3237,0
549,"5016089467","Herman","Carter","3770 Springhill Avenue","72201",131,0
550,"5054143866","Bryce","Ford","4497 Lake Terrace Drive","87501",3763,-7446.32
551,"7177328523","Vivian","Shelton","124 Camino Circle","17325",4640,0
552,"6155812850","Morris","Matthews","5594 Plank Road","37027",4966,-1871.79
553,"6062328762","Jessica","Wood","2098 Pepper Street","40422",2082,-2663.52
554,"5032040673","Scott","Carter","76 Greenfield Lane","97401",4526,0
555,"5022665498","Stephanie","Abel","3220 Hidden Point Drive","42066",2117,4818.35
556,"3034382650","Roger","Gray","8473 Circle Drive","80202",784,0
557,"2029904043","Chandler","McCartney","6024 Cherry Street","20090",5927,0
558,"4144404092","Thad","Spencer","6316 Fairview Road","54911",5911,0
559,"4125599710","Byron","Hughes","4040 West Ridge Drive","15106",4764,0
560,"6153660311","Adrian","McCartney","5137 Sugar Grove Road","37027",4966,0
561,"7041317811","Daisy","Douglas","8799 Cave Springs Road","28202",5898,0
562,"5023736621","Clyde","Abel","7468 12th Avenue","40004",2071,-0.03
563,"9198613658","Wilma","Hood","4833 Church Street","27842",3256,0
564,"4146168334","Jerome","Rainwaters","6838 High Street","54956",5761,0
565,"2089062564","Sidney","Russell","3673 Locust Street","83201",1609,0
566,"2152520762","Terry","Maynard","5780 Blue Lake Way","19104",4739,0
567,"4014229842","Dallas","Farmer","7850 Countrywood Drive","02904",2904,0
568,"6064379218","Marshall","Combs","6825 Countrywood Drive","40475",2137,-1848.5
569,"6065650804","Carrie","Adkins","1896 Lovers Lane","40403",2073,-2429.52
570,"5023279015","Dorothy","Tanner","3504 Morningside Drive","40216",5878,0
571,"8174920763","Shermanda","Aldrich","6341 Industrial Drive","76307",5337,-2747.5
572,"6120795464","Luther","Porter","7348 Jackson Avenue","55401",5860,0
573,"8023585031","Vicky","Rogers","5717 Cherokee Road","05753",5540,0
574,"2058483878","Paul","Gentry","2889 Creekwood Avenue","35804",54,0
575,"3073208920","Lucille","Edmunds","2555 Tobacco Road","82001",5841,0
576,"3147929571","Shirley","Brown","1657 Breeder Road","63366",3109,-0.03
577,"8025347744","Herman","McFarland","8386 Brookview Drive","05641",5529,0
578,"2030667853","Elizabeth","Rhodes","6184 Sterling Road","06078",943,-6554.36
579,"6061576814","Bernice","Rush","7743 Springhill Avenue","40330",2102,-0.03
580,"8018274039","Jody","Foster","1002 Butler Road","84101",5383,-3631.6
581,"7153451443","Troy","Mahoney","3155 Buchanan Circle","54022",5783,0
582,"6032303439","Ruth","Scott","6642 Mud River Valley Road","03101",3101,0
583,"6082536943","Carly","Henderson","6154 125th Avenue","53545",5738,0
584,"6154331368","Keith","Key","7634 Payne Road","37401",4969,-3233.04
585,"4120398628","Natasha","Tuck","1272 Saddlebrook Way","15219",5899,0
586,"6065913137","Adam","Norris","6510 River Street","40769",2150,0
587,"3078581809","Rodney","Tanner","9039 Iris Drive","82001",5841,-0.03
588,"6158604059","Lester","Dennison","5801 Chestnut Street","37027",4966,-0.03
589,"7158671800","Kristen","Yates","4987 Pace Street","54751",5753,0
590,"5023979446","Julie","Keen","8039 Meadowlake Drive","42134",2099,0
591,"5022213912","Mandy","Ramsey","648 Morningside Drive","40065",5884,-0.03
592,"9073594611","Penny","Hodges","6755 Bayshore Drive","99801",6,0
593,"8100783458","Terry","Williams","7552 Happy Hollow Road","48502",2789,0
594,"5029004866","Bud","Lee","4480 Woodland Drive","42001",5881,0
595,"6155945750","Elmer","Fowler","1230 Cedar Avenue","37110",5017,0.01
596,"9131785524","Hunter","Lehman","3745 Kennedy Drive","66502",2048,-2147.62
597,"3029246102","Stephanie","Drake","2214 Girkin Road","19901",976,0
598,"7153491898","Dewey","Buchanon","7081 Mason Court","54022",5783,-3818.5
599,"6192259825","Carla","Hunton","4036 Hilltop Road","92109",5858,0
600,"3075699299","Christa","Pratt","8020 High Point Street","82070",5917,0
601,"5026532233","Cathy","Phillips","226 Locust Street","42223",2093,0.01
602,"7069953041","Sandy","Bowe","94 Lois Lane","30720",1391,0
603,"5173658637","Guy","Payne","2316 Cherry Street","48924",2832,0
604,"5027828435","Winston","Hines","3832 Clay Avenue","42071",2125,0
605,"5085164350","Seth","Allbright","3836 Spring Street","01720",2253,0
606,"6060870795","Carmen","McCain","3768 Lovers Lane","41073",2072,0
607,"5022634685","Cassy","Hagan","7319 Crosby Drive","42066",2117,-0.03
608,"5050665433","Joseph","McKinney","2431 Main Street","88310",3733,0
609,"3037634953","Wendell","Gaines","6295 Woodvale Drive","80202",784,0
610,"6088757661","Lorene","Daniel","2353 Edgewood Drive","53589",5792,0
611,"7191710469","Melanie","Jennings","3296 Sunset Place","80903",5870,0
612,"5026702791","Hank","Pearson","6065 Cemetery Road","40342",2110,0
613,"9016436543","Angie","Meyer","852 West Ridge Drive","38242",5028,-1914.5
614,"5036096138","Colleen","Day","7099 Sterling Road","97401",4526,0
615,"5033378489","Bernice","Hood","1496 Tulip Drive","97401",4526,0
616,"7038473011","Brian","Vance","7985 River Street","22101",5515,-0.03
617,"5154081619","Stella","Jackson","7758 Carrington Road","50010",1525,0
618,"6055408726","Lucille","Russell","2256 Humble Avenue","57401",4946,0
619,"8020121246","Jeff","Hopkins","4170 Plainview Road","05641",5529,0
620,"6068448593","Nora","Little","1442 Executive Park Drive","41042",2092,0
621,"6033062681","Regina","Vaughn","2263 Riverside Avenue","03101",3101,0
622,"4109177925","Kent","Hatfield","8074 Johnson Drive","21234",2540,0
623,"5024461239","Dennis","Patterson","4568 Cherokee Road","40229",2106,0
624,"5029132036","Melanie","Petty","6685 Fairways Drive","42718",2077,-0.03
625,"5015882230","Patrick","Hicks","4616 Hatchet Drive","72201",131,0
626,"6069906236","Herbert","Mayhew","8804 24th Street","41075",2096,0
627,"7038880968","Kristen","Matthews","4939 Breckinridge Street","22313",5402,0
628,"6123035840","Roberta","Rhodes","7964 Volunteer Drive","55401",5860,0
629,"9195042765","Gilbert","Yates","8068 Cave Springs Road","27514",3237,-0.03
630,"9070096158","Angela","Cherry","6695 Countrywood Drive","99701",5,-3669.7
631,"4145902934","Phillip","Gillespie","7534 Hot Springs Avenue","54956",5761,0
632,"2022652505","Gaylen","Alexander","7529 Elm Hill Circle","20090",5927,0
633,"5023036786","Sherri","Bailey","5869 Greenfield Lane","40601",2098,-0.03
634,"5052250192","Natasha","Greer","3996 Chestnut Street","87501",3763,0
635,"9198009636","Walter","Wilson","5603 Oxford Way","27611",3291,-5358.94
1514,"2137315540","Joseph","Carver","5115 Oak Street","90052",5857,0
1515,"3017434932","Mildred","Allbright","6039 Indian Lake Road","20783",2545,0
1516,"8184141891","George","Alexander","7509 Rolling Acres Drive","91205",404,-0.03
1517,"4197905923","Damon","Nakamura","6284 Kennedy Drive","45833",4188,0
1518,"2156589966","Whitney","Shepherd","8362 Market Street","19104",4739,0
1519,"6123595561","Helen","Willis","4533 Cherry Street","55433",2940,0.01
1520,"2127598624","Joan","Gibson","9014 Dixie Way","10001",3988,0
1521,"2125505126","DuJuan","Newman","5053 Gerogetown Drive","10001",3988,-0.03
1522,"5139022723","Pierre","Turner","3872 Brookdale Road","45385",4396,0
1523,"9080586212","Elvis","Simmons","4521 Wildwood Street","07060",3607,0
1524,"2160450932","Lindsey","Riddle","8318 Sunset Place","44101",4175,0
1525,"6195615275","Hoyt","Baez","6222 Evergreen Circle","92020",359,0.01
1526,"6175730989","Whitney","Aldrich","268 Sugar Grove Road","02364",2358,0
1527,"8175570423","Sherri","Hooks","5358 Sherwood Lane","76117",5171,0
1528,"4139851759","Marsha","Greer","3842 Orchard Valley Drive","01101",2460,0
1529,"8056404994","Conrad","Palmer","3027 Liberty Street","93433",411,0.01
1530,"2033250937","Harriet","Finn","5012 Woodland Drive","06320",904,0
1531,"8185464338","Robin","Hurt","6282 Whisper Woods Road","91205",404,0.01
1532,"2125403258","Pierre","Grissom","7612 Southern Hills Court","10001",3988,0
1533,"4083947307","Melinda","Vaughn","1522 Jackson Avenue","95113",642,-0.03
1534,"5086542180","Doug","Carpenter","160 Payne Road","02360",2430,0
1535,"9134322490","Grayson","Cartwright","3403 Tobacco Road","67401",2062,0.01
1536,"2124574396","Russell","Johnson","8245 Sequoia Lane","10001",3988,0
1537,"8151276217","Amos","Vaughn","5481 Breeder Road","60436",1749,0
1538,"4015890322","Carla","Markham","1989 Orchard Valley Drive","02904",5900,0.01
1539,"4193188301","Stan","Killen","1751 Railroad Avenue","43420",4214,0
1540,"9136046961","Beth","Pitts","7357 Crosby Drive","66102",2041,0.01
1541,"5163227743","Candy","Hester","4412 Sugar Grove Road","11946",3898,0
1542,"8165416709","Dustin","Duncan","5885 Tick Ridge Road","64501",3126,0.01
1543,"2159662095","Christine","McDougal","734 Indian Lake Road","19104",4739,0
1544,"9194558614","Ed","Moseley","3338 Pleasant Valley Drive","27701",3244,0
1545,"3190956632","Elmer","Underwood","8135 Green Acres Road","52401",1534,0
1546,"8042004454","Diane","Richards","3409 Harbor Drive","23458",5519,0.01
1547,"6027188767","Nick","Jackson","7809 Hazel Path","85026",197,0
1548,"2127314263","Joyce","Mills","5367 Sunset Place","10001",3988,0
1549,"5106023375","Carlos","McGuire","666 High Street","94544",418,0
1550,"6121870209","Christa","McFarland","8164 Longview Drive","55318",2936,0
1551,"6018949435","Kaye","Harvey","2932 Union Road","38751",3173,0
1552,"8175845762","Jesse","Poe","8349 Jackson Avenue","76240",5158,0
1553,"4102474625","Joseph","Allbright","8921 Pleasant Ridge Road","21222",2557,0
1554,"7134633082","Taylor","Pardue","7466 Longview Drive","77327",5103,0
1555,"2013048326","Earl","Keen","6838 Church Street","07093",3714,0
1556,"5107048035","Travis","Allbright","3650 Cairo Road","94617",543,0
1557,"2122286009","Jody","Simpson","151 Meadow Lane","10001",3988,0.01
1558,"3345967817","Bert","Horn","1447 High Street","36104",66,0
1559,"2129489092","Patricia","Morrison","7143 Orchard Valley Drive","10001",3988,0
1560,"4099145628","Bert","O'Connor","4881 Blue Lake Way","77627",5245,0
1561,"3182122769","June","Mallory","5817 Prince Street","71203",2209,0
1562,"6174277099","Nancy","Rice","7781 Smallhouse Road","02184",2283,0
1563,"3073309983","Janet","Hopkins","2014 Tick Ridge Road","83001",6227,0
1564,"3011901278","Lynn","Nakamura","6911 Mud River Valley Road","20814",2527,0
1565,"2099995361","Orville","Gossett","89 Pebble Creek Drive","95240",479,0.01
1566,"8031512144","Janice","Groves","4183 Westland Street","29730",4928,0
1567,"3120564023","Donald","Allbright","6506 Hilltop Road","60601",5866,0
1568,"7026256428","Kent","Williams","6038 Green Acres Road","89109",3787,0
1569,"9046618577","Daphne","Harris","9041 Horseshoe Road","32726",1073,0.01
1570,"5155404630","Geneva","Cunningham","853 Cherry Street","50616",1536,0
1571,"5160946377","Vern","May","5289 Carrington Road","11501",3971,0
1572,"4079180236","Tim","York","1149 Humble Avenue","32802",1230,0.01
1573,"7134659328","Grayson","Cox","5395 Robin Road","77013",5907,0
1574,"5151280535","Shirley","Adkins","5983 Pace Street","52501",1575,0
1575,"2135031414","Ronald","Link","6584 Deerwood Drive","90001",384,0.01
1576,"7043053907","Wallace","Grissom","4707 Hazel Path","28202",5898,0.01
